Title,Price,Time,Image,href
кобелькаКавалер Кинг Чарльз спаниеля для вязки девочки,Бесплатно,16  янв.,https://img01-olxua.akamaized.net/img-olxua/440011602_1_261x203_kobelkakavaler-king-charlz-spanielya-dlya-vyazki-devochki-cherkassy.jpg,https://www.olx.ua/obyavlenie/kobelkakavaler-king-charlz-spanielya-dlya-vyazki-devochki-IDqkYNG.html#4312af87f5
Лежанка для собачки,250 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/437379828_2_261x203_lezhanka-dlya-sobachki-fotografii.jpg,https://www.olx.ua/obyavlenie/lezhanka-dlya-sobachki-IDqcZkE.html#4312af87f5
Упряж кінна під замовлення,100 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/507811124_1_261x203_upryazh-knna-pd-zamovlennya-lysyanka_rev001.jpg,https://www.olx.ua/obyavlenie/upryazh-knna-pd-zamovlennya-IDtCLgE.html#4312af87f5
Клетка,100 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/506408728_1_261x203_kletka-cherkassy.jpg,https://www.olx.ua/obyavlenie/kletka-IDtE2we.html#4312af87f5
Стафф ищет невесту,100 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/524385444_1_261x203_staff-ischet-nevestu-uman_rev006.jpg,https://www.olx.ua/obyavlenie/staff-ischet-nevestu-IDux030.html#4312af87f5
щенки cane corso шоу класса,15 000 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/230185156_1_261x203_schenki-cane-corso-shou-klassa-cherkassy.jpg,https://www.olx.ua/obyavlenie/schenki-cane-corso-shou-klassa-IDeWAE6.html#4312af87f5
Мальчик черно-тигрового окраса продажа или совладение...СРОЧНО.,17 000 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/492767620_1_261x203_malchik-cherno-tigrovogo-okrasa-prodazha-ili-sovladeniesrochno-cherkassy.jpg,https://www.olx.ua/obyavlenie/malchik-cherno-tigrovogo-okrasa-prodazha-ili-sovladenie-srochno-IDsY6kE.html#4312af87f5
Палевая девочка без недостатков с цветным геном.,10 000 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/423586528_7_261x203_palevaya-devochka-bez-nedostatkov-s-tsvetnym-genom-.jpg,https://www.olx.ua/obyavlenie/palevaya-devochka-bez-nedostatkov-s-tsvetnym-genom-IDpxIXi.html#4312af87f5
Питомник Итальянского кане корсо предлагает породных щенков на продажу,7 138 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/378847606_1_261x203_pitomnik-italyanskogo-kane-korso-predlagaet-porodnyh-schenkov-na-prodazhu-cherkassy.jpg,https://www.olx.ua/obyavlenie/pitomnik-italyanskogo-kane-korso-predlagaet-porodnyh-schenkov-na-prodazhu-IDngAHK.html#4312af87f5
Ведется резерв на новый помет.,14 276 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/332816232_1_261x203_vedetsya-rezerv-na-novyy-pomet-cherkasi.jpg,https://www.olx.ua/obyavlenie/vedetsya-rezerv-na-novyy-pomet-IDkF2ig.html#4312af87f5
Кролики 6 - 9 месяцев,100 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/576769776_1_261x203_kroliki-6-9-mesyatsev-cherkassy.jpg,https://www.olx.ua/obyavlenie/kroliki-6-9-mesyatsev-IDvPXR0.html#4312af87f5
Домашні кури,150 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/530770252_1_261x203_domashn-kuri-smela.jpg,https://www.olx.ua/obyavlenie/domashn-kuri-IDuQ9Vo.html#4312af87f5
Кури молоді,250 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/576027678_3_261x203_kuri-molod-slgosp-tvarini_rev003.jpg,https://www.olx.ua/obyavlenie/kuri-molod-IDvOom8.html#4312af87f5
Тоннель для кота,120 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/572755122_1_261x203_tonnel-dlya-kota-chigirin.jpg,https://www.olx.ua/obyavlenie/tonnel-dlya-kota-IDvHoLs.html?sd=1#4312af87f5
Вязка,650 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/557776708_1_261x203_vyazka-cherkassy.jpg,https://www.olx.ua/obyavlenie/vyazka-IDv6hYE.html#4312af87f5
Вязка чихуахуа.,650 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/529394238_4_261x203_vyazka-chihuahua-zhivotnye.jpg,https://www.olx.ua/obyavlenie/vyazka-chihuahua-IDuM2ik.html#4312af87f5
Птенцы от чистокровных чехов.,1 500 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591788382_1_261x203_ptentsy-ot-chistokrovnyh-chehov-uman.jpg,https://www.olx.ua/obyavlenie/ptentsy-ot-chistokrovnyh-chehov-IDxlN6q.html#4312af87f5
Продам,7 138 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591782788_1_261x203_prodam-chernobay.jpg,https://www.olx.ua/obyavlenie/prodam-IDxlMle.html#4312af87f5
Сіно лугове,80 грн.,21  янв.,https://img01-olxua.akamaized.net/img-olxua/546882848_1_261x203_sno-lugove-zolotonosha.jpg,https://www.olx.ua/obyavlenie/sno-lugove-IDwBy12.html#e6f86bc941;promoted
"Поводок кожаный ""Bandogge"" для крупных и средних собак.",290 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/585621276_1_261x203_povodok-kozhanyy-bandogge-dlya-krupnyh-i-srednih-sobak-cherkassy_rev010.jpg,https://www.olx.ua/obyavlenie/povodok-kozhanyy-bandogge-dlya-krupnyh-i-srednih-sobak-IDx7qC6.html?sd=1#e6f86bc941;promoted
Отличный охранник и нянька только в самые лучшие руки!,Бесплатно,Вчера 15:49,https://img01-olxua.akamaized.net/img-olxua/485124228_6_261x203_otlichnyy-ohrannik-i-nyanka-tolko-v-samye-luchshie-ruki-_rev009.jpg,https://www.olx.ua/obyavlenie/otlichnyy-ohrannik-i-nyanka-tolko-v-samye-luchshie-ruki-IDsAjWE.html#e6f86bc941;promoted
Индюшата БИГ-6 в Полтавской обл.,60 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/406880048_1_261x203_indyushata-big-6-v-poltavskoy-obl-talnoe.jpg,https://www.olx.ua/obyavlenie/indyushata-big-6-v-poltavskoy-obl-IDoIY5y.html#e6f86bc941;promoted
щенки бультерьера,12 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/583337782_1_261x203_schenki-bulterera-cherkassy.jpg,https://www.olx.ua/obyavlenie/schenki-bulterera-IDx3cjo.html#e6f86bc941;promoted
прес прес підбирач для мотоблока,4 300 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591783604_1_261x203_pres-pres-pdbirach-dlya-motobloka-uman.jpg,https://www.olx.ua/obyavlenie/pres-pres-pdbirach-dlya-motobloka-IDxlM60.html#e6f86bc941
Пчеломатки бакфаст плодные и не плодные. Есть несколько линий.,100 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591774560_1_261x203_pchelomatki-bakfast-plodnye-i-ne-plodnye-est-neskolko-liniy-cherkassy.jpg,https://www.olx.ua/obyavlenie/pchelomatki-bakfast-plodnye-i-ne-plodnye-est-neskolko-liniy-IDxlKvi.html#e6f86bc941
Инкубатор Квочка МИ-30-1-Э на 80 яиц с цифровым терморегулятором и эле,850 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591771328_1_261x203_inkubator-kvochka-mi-30-1-e-na-80-yaits-s-tsifrovym-termoregulyatorom-i-ele-gorodische.jpg,https://www.olx.ua/obyavlenie/inkubator-kvochka-mi-30-1-e-na-80-yaits-s-tsifrovym-termoregulyatorom-i-ele-IDxlKeq.html?sd=1#e6f86bc941
Продам бджолоМАТКИ (пчеломатки) карніка F1 тройзек 1075 і пешец.,100 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591771726_1_261x203_prodam-bdzholomatki-pchelomatki-karnka-f1-troyzek-1075-peshets-cherkasi.jpg,https://www.olx.ua/obyavlenie/prodam-bdzholomatki-pchelomatki-karnka-f1-troyzek-1075-peshets-IDxlK0Q.html#e6f86bc941
Щенок сибирского хаски,4 000 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/539896754_3_261x203_schenok-sibirskogo-haski-sobaki_rev013.jpg,https://www.olx.ua/obyavlenie/schenok-sibirskogo-haski-IDwhhuy.html#e6f86bc941
Продам щенят Немецкой овчарки.,2 500 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/554485526_1_261x203_prodam-schenyat-nemetskoy-ovcharki-cherkassy.jpg,https://www.olx.ua/obyavlenie/prodam-schenyat-nemetskoy-ovcharki-IDwXpN0.html#e6f86bc941
Продам тільну теличку Чорнобаївський район с. Нове Життя,16 500 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591755946_1_261x203_prodam-tlnu-telichku-chornobavskiy-rayon-s-nove-zhittya-chernobay.jpg,https://www.olx.ua/obyavlenie/prodam-tlnu-telichku-chornobavskiy-rayon-s-nove-zhittya-IDxlHiK.html#e6f86bc941
Предлагаем щенков лабрадора,15 000 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/559303150_1_261x203_predlagaem-schenkov-labradora-cherkassy.jpg,https://www.olx.ua/obyavlenie/predlagaem-schenkov-labradora-IDvaAeu.html#e6f86bc941
Ахатины,100 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/348250266_1_261x203_ahatiny-cherkassy.jpg,https://www.olx.ua/obyavlenie/ahatiny-IDlxYYg.html#e6f86bc941
Эксклюзивная девочка Джек,3 500 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591725874_1_261x203_eksklyuzivnaya-devochka-dzhek-smela_rev024.jpg,https://www.olx.ua/obyavlenie/eksklyuzivnaya-devochka-dzhek-IDxlFoe.html#e6f86bc941
Продам курей карликової декоративної породи та інкубаційні яйця,120 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/328715380_1_261x203_prodam-kurey-karlikovo-dekorativno-porodi-ta-nkubatsyn-yaytsya-cherkassy.jpg,https://www.olx.ua/obyavlenie/prodam-kurey-karlikovo-dekorativno-porodi-ta-nkubatsyn-yaytsya-IDkqzX2.html#e6f86bc941
Ищем жениха алабая для суки,100 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591722374_1_261x203_ischem-zheniha-alabaya-dlya-suki-uman.jpg,https://www.olx.ua/obyavlenie/ischem-zheniha-alabaya-dlya-suki-IDxlBFy.html#e6f86bc941
Романовские овцы,70 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591728022_1_261x203_romanovskie-ovtsy-zolotonosha.jpg,https://www.olx.ua/obyavlenie/romanovskie-ovtsy-IDxlCj2.html#e6f86bc941
Щенки французского бульдога,6 000 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/576015898_1_261x203_schenki-frantsuzskogo-buldoga-cherkassy.jpg,https://www.olx.ua/obyavlenie/schenki-frantsuzskogo-buldoga-IDvOm7c.html#e6f86bc941
Щенки Французского бульдога,6 000 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/553943210_1_261x203_schenki-frantsuzskogo-buldoga-cherkasi.jpg,https://www.olx.ua/obyavlenie/schenki-frantsuzskogo-buldoga-IDwWT2C.html#e6f86bc941
Сумка-переноска для котов и собак,400 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/588778278_2_261x203_sumka-perenoska-dlya-kotov-i-sobak-fotografii_rev001.jpg,https://www.olx.ua/obyavlenie/sumka-perenoska-dlya-kotov-i-sobak-IDxewQy.html#e6f86bc941
Пушистые котята,20 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/505629346_2_261x203_pushistye-kotyata-fotografii_rev002.jpg,https://www.olx.ua/obyavlenie/pushistye-kotyata-IDtBCa6.html#e6f86bc941
Куры Брама голубая,50 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591690888_1_261x203_kury-brama-golubaya-smela.jpg,https://www.olx.ua/obyavlenie/kury-brama-golubaya-IDxlwTY.html#e6f86bc941
машинка для стрижки овец,500 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591690502_1_261x203_mashinka-dlya-strizhki-ovets-zolotonosha.jpg,https://www.olx.ua/obyavlenie/mashinka-dlya-strizhki-ovets-IDxlwAV.html#e6f86bc941
Продам красавчика),1 500 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/540069928_2_261x203_prodam-krasavchika-fotografii_rev001.jpg,https://www.olx.ua/obyavlenie/prodam-krasavchika-IDwhM5o.html#e6f86bc941
Шикарные девочки,4 000 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/559167296_2_261x203_shikarnye-devochki-fotografii_rev020.jpg,https://www.olx.ua/obyavlenie/shikarnye-devochki-IDvacpc.html#e6f86bc941
Шиншила,400 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591686338_1_261x203_shinshila-vatutino.jpg,https://www.olx.ua/obyavlenie/shinshila-IDxlwcV.html#e6f86bc941
Щенки Кане корсо,8 000 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/570729082_4_261x203_schenki-kane-korso-zhivotnye_rev012.jpg,https://www.olx.ua/obyavlenie/schenki-kane-korso-IDvCWwI.html#e6f86bc941
Отдам,Бесплатно,16  янв.,https://img01-olxua.akamaized.net/img-olxua/559310350_1_261x203_otdam-cherkassy_rev001.jpg,https://www.olx.ua/obyavlenie/otdam-IDvaBvA.html#e6f86bc941
Пара курка і півень,800 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591670950_1_261x203_para-kurka-pven-cherkasi.jpg,https://www.olx.ua/obyavlenie/para-kurka-pven-IDxlspS.html#e6f86bc941
Котята шотландской вислоухой,1 000 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591660662_2_261x203_kotyata-shotlandskoy-vislouhoy-fotografii.jpg,https://www.olx.ua/obyavlenie/kotyata-shotlandskoy-vislouhoy-IDxlqTa.html#e6f86bc941;promoted
Алабай САО,1 000 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/455502318_1_261x203_alabay-sao-cherkassy.jpg,https://www.olx.ua/obyavlenie/alabay-sao-IDr71xQ.html#e6f86bc941
Орпингтон палевый,30 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591604370_1_261x203_orpington-palevyy-smela.jpg,https://www.olx.ua/obyavlenie/orpington-palevyy-IDxlgnQ.html#e6f86bc941
Лиловий Британец вязка с документами,1 000 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/259708274_1_261x203_liloviy-britanets-vyazka-s-dokumentami-cherkassy.jpg,https://www.olx.ua/obyavlenie/liloviy-britanets-vyazka-s-dokumentami-IDgBjIa.html#e6f86bc941
Фазан охотничий,150 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591644420_1_261x203_fazan-ohotnichiy-cherkassy.jpg,https://www.olx.ua/obyavlenie/fazan-ohotnichiy-IDxlntY.html#e6f86bc941
Срочно Джек Рассел Терьер 1.11.17,8 500 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591586314_7_261x203_srochno-dzhek-rassel-terer-11117-_rev003.jpg,https://www.olx.ua/obyavlenie/srochno-dzhek-rassel-terer-1-11-17-IDxldh0.html#e6f86bc941
Продам рамки,9 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591634920_1_261x203_prodam-ramki-cherkassy_rev001.jpg,https://www.olx.ua/obyavlenie/prodam-ramki-IDxllTV.html#e6f86bc941
Девочка францущького бульдога,7 000 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591630702_8_261x203_devochka-frantsuschkogo-buldoga-.jpg,https://www.olx.ua/obyavlenie/devochka-frantsuschkogo-buldoga-IDxlli4.html#e6f86bc941
Фазан серебрянный,400 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/537615956_1_261x203_fazan-serebryannyy-cherkasi.jpg,https://www.olx.ua/obyavlenie/fazan-serebryannyy-IDwaFxS.html#e6f86bc941
Аляскинский маламут,7 000 грн.,Вчера 05:42,https://img01-olxua.akamaized.net/img-olxua/595148332_1_261x203_alyaskinskiy-malamut-cherkassy_rev001.jpg,https://www.olx.ua/obyavlenie/alyaskinskiy-malamut-IDxtop2.html#ea7f9adfec;promoted
"Улей ""Дадан"" на 10 рамок",620 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/428862674_1_261x203_uley-dadan-na-10-ramok-cherkassy_rev002.jpg,https://www.olx.ua/obyavlenie/uley-dadan-na-10-ramok-IDpNWWk.html#ea7f9adfec;promoted
"Инкубаторы ""Квочка МИ-30-1С""Все модели из завода внаявності",700 грн.,Вчера 12:20,https://img01-olxua.akamaized.net/img-olxua/425863912_1_261x203_inkubatory-kvochka-mi-30-1svse-modeli-iz-zavoda-vnayavnost-zvenigorodka.jpg,https://www.olx.ua/obyavlenie/inkubatory-kvochka-mi-30-1s-vse-modeli-iz-zavoda-vnayavnost-IDpEH0I.html#ea7f9adfec;promoted
Русский Черный терьер - щенки от титулованных родителей,15 000 грн.,Вчера 14:36,https://img01-olxua.akamaized.net/img-olxua/588324780_3_261x203_russkiy-chernyy-terer-schenki-ot-titulovannyh-roditeley-sobaki.jpg,https://www.olx.ua/obyavlenie/russkiy-chernyy-terer-schenki-ot-titulovannyh-roditeley-IDxdviG.html#ea7f9adfec;promoted
Мини йорк для вязки.,1 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/279927876_1_261x203_mini-york-dlya-vyazki-cherkassy.jpg,https://www.olx.ua/obyavlenie/mini-york-dlya-vyazki-IDhI92C.html#ea7f9adfec
Такса в шапочке в хорошие руки,200 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/576088988_1_261x203_taksa-v-shapochke-v-horoshie-ruki-cherkassy.jpg,https://www.olx.ua/obyavlenie/taksa-v-shapochke-v-horoshie-ruki-IDvOyD8.html#ea7f9adfec
Брама светлая,35 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/317186422_1_261x203_brama-svetlaya-smela.jpg,https://www.olx.ua/obyavlenie/brama-svetlaya-IDjLKHC.html#ea7f9adfec
Щенки Джек Рассел терьер,5 000 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591600492_1_261x203_schenki-dzhek-rassel-terer-smela_rev003.jpg,https://www.olx.ua/obyavlenie/schenki-dzhek-rassel-terer-IDxlfA0.html#ea7f9adfec
Орпингтон золотой,30 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591592648_2_261x203_orpington-zolotoy-fotografii_rev001.jpg,https://www.olx.ua/obyavlenie/orpington-zolotoy-IDxleuI.html#ea7f9adfec
"куры, Орпингтон серебро",30 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/278749486_1_261x203_kury-orpington-serebro-smela.jpg,https://www.olx.ua/obyavlenie/kury-orpington-serebro-IDhEbkG.html#ea7f9adfec
Лампа светильник таймер для птиц попугая,160 грн.,16  янв.,https://img01-olxua.akamaized.net/img-olxua/591586352_1_261x203_lampa-svetilnik-taymer-dlya-ptits-popugaya-cherkassy.jpg,https://www.olx.ua/obyavlenie/lampa-svetilnik-taymer-dlya-ptits-popugaya-IDxldEK.html#ea7f9adfec
